"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","V1","Année","Autres informations","Carrosserie","Consommation mixte","Emissions de CO2","Energie","Kilométrage","Nb de portes","Nombre de places","Prix","Puissance fiscale","Puissance réelle","Transmission","Garantie mécanique","Etat du véhicule"
"333","https://www.paruvendu.fr/a/voiture-occasion/jaguar/xe/1228162860A1KVVOJAXE",0,"Jaguar occasion","XE","","
102 Avenue Simon Bolivar75019 Paris
","
JAGUAR PARIS - AUTOSPHERE
",NA,"Juillet 2018
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","12 000
km","4 portes","5
places","37 990 €","9
CV","180
Ch","Automatique",NA,NA
"334","https://www.paruvendu.fr/a/voiture-occasion/jaguar/f-type/1229701152A1KVVOJAF-T",0,"Jaguar occasion","F-Type","","
102 Avenue Simon Bolivar75019 Paris
","
JAGUAR PARIS - AUTOSPHERE
",NA,"Mars 2015
Assurance auto : Comparez",NA,"Coupé",NA,NA,"Essence","30 800
km","2 portes","2
places","74 900 €","46
CV","550
Ch","Automatique",NA,NA
"335","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1229848926A1KVVOREMEG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1227554969A1KVVORECAP",0,"Renault occasion","Captur","","
136 Route de Reims02200 Soissons
","
RENAULT SOISSONS - AUTOSPHERE
",NA,"Juin 2015
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","52 599
km","4 portes avec hayon","5
places","11 490 €","4
CV","90
Ch","Manuelle",NA,NA
"337","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1229637296A1KVVOVWPOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1229637292A1KVVOVWPOL",0,"Volkswagen occasion","Polo","","
6 Rue Jean Couzinet79000 Niort
","
VOLKSWAGEN NIORT - AUTOSPHERE
",NA,"Avril 2018
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","9 695
km","4 portes avec hayon","5
places","16 490 €","5
CV","95
Ch","Manuelle",NA,NA
"339","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229962243A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf-sw/1229701026A1KVVOVWGSW",0,"Volkswagen occasion","Golf SW","","
162 Avenue de Villefranche BP 11141200 Romorantin-Lanthenay
","
PEUGEOT ROMORANTIN - AUTOSPHERE
",NA,"Octobre 2015
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","62 080
km","4 portes avec hayon","5
places","19 990 €","8
CV","150
Ch","Automatique",NA,NA
"341","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1228497731A1KVVOPE308",0,"Peugeot occasion","308","","
162 Avenue de Villefranche BP 11141200 Romorantin-Lanthenay
","
PEUGEOT ROMORANTIN - AUTOSPHERE
",NA,"Octobre 2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","20 555
km","4 portes avec hayon","5
places","18 990 €","6
CV","120
Ch","Automatique",NA,NA
"342","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1228534702A1KVVOPE308",0,"Peugeot occasion","308","","
162 Avenue de Villefranche BP 11141200 Romorantin-Lanthenay
","
PEUGEOT ROMORANTIN - AUTOSPHERE
",NA,"Septembre 2017
Assurance auto : Comparez",NA,"Berline","3.8
litres / 100 km","98
g/km","Diesel","23 500
km","4 portes avec hayon","5
places","22 590 €","6
CV","120
Ch","Manuelle",NA,NA
"343","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1228824665A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1228534488A1KVVOBMS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1229700916A1KVVOBMS2",0,"BMW occasion","Serie 2","","
302 Boulevard du Maréchal Foch13300 Salon-de-Provence
","
BMW SALON DE PROVENCE - AUTOSPHERE
",NA,"Septembre 2017
Assurance auto : Comparez",NA,"Coupé",NA,NA,"Diesel","10
km","2 portes","4
places","37 600 €","7
CV","150
Ch","Automatique",NA,NA
"346","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1229963028A1KVVOBMS1",0,"BMW occasion","Série 1","","
22 BOULEVARD SAINT SYMPHORIEN57050 FRANCE
","
VINCENT FACHOT AUTOMOBILES
","","2013
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","77 110
km","4 portes avec hayon",NA,"13 450 €",NA,NA,"Manuelle",NA,NA
"347","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/divers/1228851239A1KVVOVWZZZ",0,"Volkswagen occasion"," , Diesel, 2011, 13990 &euro;","","
Rue de la Bisaigèe ZA Les Montagnes16430 Champniers
","
VOLKSWAGEN ANGOULEME - AUTOSPHERE
",NA,"Mai 2011
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","100 839
km","4 portes","5
places","13 990 €","8
CV","140
Ch","Automatique",NA,NA
"348","https://www.paruvendu.fr/a/voiture-occasion/mini/mini-coupe/1229430003A1KVVOMCCOU",0,"Mini occasion","MINI COUPE","","
22 BOULEVARD SAINT SYMPHORIEN57050 FRANCE
","
VINCENT FACHOT AUTOMOBILES
","","2016
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","47 500
km","4 portes avec hayon",NA,"16 500 €",NA,NA,"Manuelle",NA,NA
"349","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229428966A1KVVOVWGOL",0,"Volkswagen occasion","Golf","","
Rue de la Bisaigèe ZA Les Montagnes16430 Champniers
","
VOLKSWAGEN ANGOULEME - AUTOSPHERE
",NA,"Août 2015
Assurance auto : Comparez",NA,"Monospace","3.9
litres / 100 km","101
g/km","Diesel","40 396
km","4 portes avec hayon","5
places","17 490 €","5
CV","110
Ch","Manuelle",NA,NA
"350","https://www.paruvendu.fr/a/voiture-occasion/abarth/500/1229448411A1KVVOAB500",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1227108926A1KVVOVWTIG",0,"Volkswagen occasion","Tiguan","","
9 rue des frères lumières57200 Sarreguemines
","
VOLKSWAGEN SARREGUEMINES - AUTOSPHERE
",NA,"2012
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","98 000
km","4 portes avec hayon","5
places","16 452 €","10
CV","170
Ch","Manuelle",NA,NA
"352","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1227525662A1KVVOVWTIG",0,"Volkswagen occasion","Tiguan","","
9 rue des frères lumières57200 Sarreguemines
","
VOLKSWAGEN SARREGUEMINES - AUTOSPHERE
",NA,"Février 2015
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","53 876
km","4 portes avec hayon","5
places","21 280 €","8
CV","140
Ch","Manuelle",NA,NA
"353","https://www.paruvendu.fr/a/voiture-occasion/skoda/octavia/1229375420A1KVVOSKOCT",0,"Skoda occasion","Octavia","","
9 rue des frères lumières57200 Sarreguemines
","
VOLKSWAGEN SARREGUEMINES - AUTOSPHERE
",NA,"Avril 2018
Assurance auto : Comparez",NA,"Break","4.5
litres / 100 km","119
g/km","Diesel","6 800
km","4 portes avec hayon","5
places","27 986 €","10
CV","184
Ch","Manuelle",NA,NA
"354","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1229962632A1KVVOMEC",0,"Mercedes occasion","Classe C","","
137 Avenue de la Victoire77100 Meaux
","
MERCEDES MEAUX - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","500
km","4 portes avec hayon","5
places","44 500 €","8
CV","150
Ch","Automatique",NA,NA
"355","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-glc/1228308868A1KVVOMEGLC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-glc/1229962631A1KVVOMEGLC",0,"Mercedes occasion","Classe GLC","","
137 Avenue de la Victoire77100 Meaux
","
MERCEDES MEAUX - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","1 500
km","4 portes avec hayon","5
places","56 900 €","16
CV","258
Ch","Automatique",NA,NA
"357","https://www.paruvendu.fr/a/voiture-occasion/ford/ecosport/1229962183A1KVVOFOECO",0,"Ford occasion","Ecosport","","
Route Nationale Le Raquet59552 Lambres-lez-Douai
","
FORD DOUAI - AUTOSPHERE
",NA,"Septembre 2016
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","37 719
km","4 portes avec hayon","5
places","14 990 €","5
CV","95
Ch","Manuelle",NA,NA
"358","https://www.paruvendu.fr/a/voiture-occasion/ford/focus-c-max/1229962184A1KVVOFOCMX",0,"Ford occasion","Focus C-MAX","","
Route Nationale Le Raquet59552 Lambres-lez-Douai
","
FORD DOUAI - AUTOSPHERE
",NA,"Mars 2017
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Essence","43 760
km","4 portes avec hayon","5
places","15 490 €","5
CV","100
Ch","Manuelle",NA,NA
"359","https://www.paruvendu.fr/a/voiture-occasion/ford/focus-c-max/1229428769A1KVVOFOCMX",0,"Ford occasion","Focus C-MAX","","
Route Nationale Le Raquet59552 Lambres-lez-Douai
","
FORD DOUAI - AUTOSPHERE
",NA,"Juin 2018
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Essence","3 480
km","4 portes avec hayon","5
places","18 990 €","5
CV","100
Ch","Manuelle",NA,NA
"360","https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1226631528A1KVVOPO911",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","https://www.paruvendu.fr/a/voiture-occasion/porsche/panamera/1229962332A1KVVOPOPAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1226802460A1KVVOPO911",0,"Porsche occasion","911","","
4 Chemin des Anciennes Vignes69410 Champagne-au-Mont-d'Or
","
PORSCHE LYON NORD - AUTOSPHERE
",NA,"Avril 2018
Assurance auto : Comparez",NA,"Cabriolet",NA,NA,"Essence","8 000
km","2 portes","4
places","179 000 €","34
CV","450
Ch","Automatique",NA,NA
"363","https://www.paruvendu.fr/a/voiture-occasion/ford/ka/1229807279A1KVVOFOKA",0,"Ford occasion","Ka","","
690 Avenue du Président Kennedy62400 Béthune
","
FORD BETHUNE - AUTOSPHERE
",NA,"Mars 2016
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","32 962
km","2 portes avec hayon","4
places","7 990 €","4
CV","69
Ch","Manuelle",NA,NA
"364","https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1222946176A1KVVOFOKUG",0,"Ford occasion","Kuga","","
690 Avenue du Président Kennedy62400 Béthune
","
FORD BETHUNE - AUTOSPHERE
",NA,"Décembre 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","9 800
km","4 portes avec hayon","5
places","28 990 €","8
CV","150
Ch","Manuelle",NA,NA
"365","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1229710723A1KVVORECLI",0,"Renault occasion","Clio","","
Rue Paulin Richier08000 Charleville-Mézières
","
FORD CHARLEVILLE - AUTOSPHERE
",NA,"Mai 2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","40 627
km","4 portes avec hayon","5
places","12 990 €","5
CV","90
Ch","Manuelle",NA,NA
"366","https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1229435371A1KVVOFOKUG",0,"Ford occasion","Kuga","","
Rue Paulin Richier08000 Charleville-Mézières
","
FORD CHARLEVILLE - AUTOSPHERE
",NA,"Décembre 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","21 939
km","4 portes avec hayon","5
places","22 790 €","6
CV","120
Ch","Manuelle",NA,NA
"367","https://www.paruvendu.fr/a/voiture-occasion/ford/galaxy/1229710722A1KVVOFOGAL",0,"Ford occasion","Galaxy","","
Rue Paulin Richier08000 Charleville-Mézières
","
FORD CHARLEVILLE - AUTOSPHERE
",NA,"Mars 2017
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","48 500
km","4 portes avec hayon","7
places","23 490 €","8
CV","150
Ch","Manuelle",NA,NA
"368","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1229428911A1KVVONIQAS",0,"Nissan occasion","Qashqai","","
97 Rue Edmond Rostand51100 Reims
","
NISSAN REIMS - AUTOSPHERE
",NA,"Décembre 2014
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","72 906
km","4 portes avec hayon","5
places","18 500 €","7
CV","130
Ch","Manuelle",NA,NA
"369","https://www.paruvendu.fr/a/voiture-occasion/nissan/x-trail/1229675726A1KVVONIXTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","https://www.paruvendu.fr/a/voiture-occasion/nissan/x-trail/1229435419A1KVVONIXTR",0,"Nissan occasion","X-Trail","","
97 Rue Edmond Rostand51100 Reims
","
NISSAN REIMS - AUTOSPHERE
",NA,"Janvier 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","28 588
km","4 portes avec hayon","7
places","25 500 €","7
CV","130
Ch","Automatique",NA,NA
"371","https://www.paruvendu.fr/a/voiture-occasion/renault/megane-ii-estate/1229963664A1KVVOREMES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","https://www.paruvendu.fr/a/voiture-occasion/renault/twingo-iii/1229907458A1KVVORETW3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","https://www.paruvendu.fr/a/voiture-occasion/toyota/rav-4/1229430247A1KVVOTORAV",0,"Toyota occasion","RAV 4","","
4 BD PAUL LANGEVIN38600 FRANCE
","
IZI AUTO
",NA,"2012
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","156 000
km","4 portes avec hayon",NA,"9 490 €",NA,NA,"Manuelle","3 mois",NA
"374","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gla/1229962640A1KVVOMEGLA",0,"Mercedes occasion","Classe GLA","","
5 rue Alain Bombard ZA de la Haute borne80136 Rivery
","
MERCEDES AMIENS - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","1 381
km","4 portes avec hayon","5
places","34 990 €","5
CV","109
Ch","Automatique",NA,NA
"375","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1227497187A1KVVOMEC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-cla/1229571329A1KVVOMECLA",0,"Mercedes occasion","Classe CLA","","
5 rue Alain Bombard ZA de la Haute borne80136 Rivery
","
MERCEDES AMIENS - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"Break",NA,NA,"Essence","10
km","4 portes avec hayon","5
places","36 400 €","8
CV","156
Ch","Automatique",NA,NA
"377","https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1228656042A1KVVOREKAD",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iii/1229429220A1KVVOREGS3",0,"Renault occasion","Grand Scénic III","","
25 Route de Noisy93250 Villemomble
","
RENAULT VILLEMONBLE - AUTOSPHERE
",NA,"Mai 2017
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","34 794
km","4 portes avec hayon","7
places","18 890 €","5
CV","110
Ch","Manuelle",NA,NA
"379","https://www.paruvendu.fr/a/voiture-occasion/renault/espace/1228225547A1KVVOREESP",0,"Renault occasion","Espace","","
25 Route de Noisy93250 Villemomble
","
RENAULT VILLEMONBLE - AUTOSPHERE
",NA,"Décembre 2015
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","52 318
km","4 portes avec hayon","5
places","21 990 €","8
CV","160
Ch","Automatique",NA,NA
"380","https://www.paruvendu.fr/a/voiture-occasion/audi/q2/1227547498A1KVVOAUQ2",0,"Audi occasion","Q2","","
6 rue des frères lumières57200 Sarreguemines
","
AUDI SARREGUEMINES - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Essence","10
km","4 portes avec hayon","5
places","37 490 €","8
CV","150
Ch","Automatique",NA,NA
"381","https://www.paruvendu.fr/a/voiture-occasion/audi/a5/1229103706A1KVVOAUA5",0,"Audi occasion","A5","","
6 rue des frères lumières57200 Sarreguemines
","
AUDI SARREGUEMINES - AUTOSPHERE
",NA,"Mars 2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","29 214
km","4 portes avec hayon","4
places","38 327 €","10
CV","190
Ch","Automatique",NA,NA
"382","https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1228857404A1KVVOAUA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gla/1229447406A1KVVOMEGLA",0,"Mercedes occasion","Classe GLA","","
Rue du 18 Juin Zac de Beaulieu17138 Puilboreau
","
MERCEDES LA ROCHELLE - AUTOSPHERE
",NA,"2015
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","58 817
km","4 portes avec hayon","5
places","25 890 €","7
CV","136
Ch","Automatique",NA,NA
"384","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-cla/1229429229A1KVVOMECLA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gle/1229675878A1KVVOMEGLE",0,"Mercedes occasion","Classe GLE","","
Rue du 18 Juin Zac de Beaulieu17138 Puilboreau
","
MERCEDES LA ROCHELLE - AUTOSPHERE
",NA,"2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","12 361
km","4 portes avec hayon","5
places","64 890 €","16
CV","258
Ch","Automatique",NA,NA
"386","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1229929783A1KVVOPE308",0,"Peugeot occasion","308","","
6 Route de Saint-Pourcain03110 Charmeil
","
PEUGEOT VICHY - AUTOSPHERE
",NA,"Avril 2016
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","73 560
km","4 portes avec hayon","5
places","14 990 €","6
CV","120
Ch","Automatique",NA,NA
"387","https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1229939605A1KVVOPE5M8",0,"Peugeot occasion","5008","","
6 Route de Saint-Pourcain03110 Charmeil
","
PEUGEOT VICHY - AUTOSPHERE
",NA,"Octobre 2015
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","54 832
km","4 portes avec hayon","5
places","18 490 €","6
CV","120
Ch","Manuelle",NA,NA
"388","https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1229939604A1KVVOPE5M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/passat/1228776734A1KVVOVWPAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touran/1229447440A1KVVOVWTOU",0,"Volkswagen occasion","Touran","","
21 route de Saint-Pourcain03110 Charmeil
","
AUDI VICHY - AUTOSPHERE
",NA,"Mai 2016
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","76 133
km","4 portes avec hayon","7
places","21 695 €","8
CV","150
Ch","Manuelle",NA,NA
"391","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1228776733A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1226861817A1KVVOAUQ5",0,"Audi occasion","Q5","","
15 Avenue des Prés78180 Montigny-le-Bretonneux
","
AUDI MONTAGNY - AUTOSPHERE
",NA,"Janvier 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","15 990
km","4 portes avec hayon","5
places","44 900 €","10
CV","190
Ch","Automatique",NA,NA
"393","https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1228974855A1KVVOAUQ5",0,"Audi occasion","Q5","","
15 Avenue des Prés78180 Montigny-le-Bretonneux
","
AUDI MONTAGNY - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","30
km","4 portes avec hayon","5
places","57 900 €","10
CV","190
Ch","Automatique",NA,NA
"394","https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1228974853A1KVVOAUQ5",0,"Audi occasion","Q5","","
15 Avenue des Prés78180 Montigny-le-Bretonneux
","
AUDI MONTAGNY - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","30
km","4 portes avec hayon","5
places","57 900 €","10
CV","190
Ch","Automatique",NA,NA
"395","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1228776909A1KVVOVWGOL",0,"Volkswagen occasion","Golf","","
Rue Jean Zay ZA Mozac63200 MOZAC
","
VOLKSWAGEN Carlet Riom
","","2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","22 097
km","4 portes avec hayon","5
places","23 595 €","8
CV",NA,"Manuelle",NA,NA
"396","https://www.paruvendu.fr/a/voiture-occasion/audi/q2/1228776939A1KVVOAUQ2",0,"Audi occasion","Q2","","
Rue Jean Zay ZA Mozac63200 MOZAC
","
VOLKSWAGEN Carlet Riom
","","2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","5 000
km","4 portes avec hayon","5
places","37 900 €","8
CV",NA,"Automatique",NA,NA
"397","https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1229105387A1KVVOAUQ5",0,"Audi occasion","Q5","","
Rue Jean Zay ZA Mozac63200 MOZAC
","
VOLKSWAGEN Carlet Riom
","","2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","5 000
km","4 portes avec hayon","5
places","66 900 €","18
CV",NA,"Automatique",NA,NA
"398","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1229961864A1KVVOPE208",0,"Peugeot occasion","208","","
81 av de Clermont Ferrand63200 Riom
","
PEUGEOT RIOM - AUTOSPHERE
",NA,"Mars 2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","63 817
km","4 portes avec hayon","5
places","11 490 €","5
CV","99
Ch","Manuelle",NA,NA
"399","https://www.paruvendu.fr/a/voiture-occasion/fiat/500-l/1229963093A1KVVOFI50L",0,"Fiat occasion","500 L","","
60 AV DE L ARGONNE33700 FRANCE
","
RENAULT CAP SERVICES
",NA,"2014
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","35 000
km","4 portes avec hayon",NA,"12 990 €",NA,NA,"Manuelle","6 mois",NA
"400","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1228133577A1KVVORECAP",0,"Renault occasion","Captur","","
60 AV DE L ARGONNE33700 FRANCE
","
RENAULT CAP SERVICES
",NA,"2016
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","25 200
km","4 portes avec hayon",NA,"13 990 €",NA,NA,"Manuelle","12 mois",NA
